"TermDesc","Department","CRN","Subject","Course","Section","Title","CurrentEnrollment","Capacity","CrosslistID","CrosslistEnrollment","WaitlistEnrollment","WaitlistCapacity","ScheduleMethod","Days","BeginTime","EndTime","Bldg","Room","Center","StartDate","EndDate","Instructor"
"Spring 2026","Computer Networking & InfoTech",31464,CNIT,123,831,"Ethical Hacking & Network Defe",20,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Biddlecome
"Spring 2026","Computer Networking & InfoTech",35290,CNIT,123,832,"Ethical Hacking & Network Defe",36,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Bowne
"Spring 2026","Computer Networking & InfoTech",35924,CNIT,124,831,"Advanced Ethical Hacking",18,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Biddlecome
"Spring 2026","Computer Networking & InfoTech",35291,CNIT,126,001,"Practical Malware Analysis",35,35,,,0,0,Lec,R,1810,2100,SCIE,037,Ocean,1/9/2026,5/20/2026,Bowne
"Spring 2026","Computer Networking & InfoTech",35828,CNIT,127,001,"Exploit Development",22,35,,,0,0,Lec,M,1810,2100,CLOU,218,Ocean,1/9/2026,5/20/2026,Bowne
"Spring 2026","Computer Networking & InfoTech",34259,CNIT,129,931,"Social media, blogs in web dev",22,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Devlin-Clancy
"Spring 2026","Computer Networking & InfoTech",32978,CNIT,131,931,"Internet Basics & Begin HTML",27,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Devlin-Clancy
"Spring 2026","Computer Networking & InfoTech",32979,CNIT,131,932,"Internet Basics & Begin HTML",28,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Devlin-Clancy
"Spring 2026","Computer Networking & InfoTech",34967,CNIT,131,933,"Internet Basics & Begin HTML",29,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Devlin-Clancy
"Spring 2026","Computer Networking & InfoTech",33626,CNIT,131,934,"Internet Basics & Begin HTML",27,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Jones
"Spring 2026","Computer Networking & InfoTech",35829,CNIT,131A,831,"XML and JSON",12,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Garcia
"Spring 2026","Computer Networking & InfoTech",35436,CNIT,131H,931,"Intro to HTML & CSS",13,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,2/22/2026,Devlin-Clancy
"Spring 2026","Computer Networking & InfoTech",35830,CNIT,141,001,"Cryptography for Computers",19,35,,,0,0,Lec,W,1810,2100,CLOU,218,Ocean,1/9/2026,5/20/2026,Bowne
"Spring 2026","Computer Networking & InfoTech",36242,CNIT,155,931,"AWS Cloud Practitioner",22,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Bornstein
"Spring 2026","Computer Networking & InfoTech",32713,CNIT,197,501,"Internship and Work Experience",2,35,,,0,0,Wrk,TBA,TBA,TBA,TBA,,Ocean,1/9/2026,5/20/2026,Bowne
"Spring 2026","Computer Networking & InfoTech",32714,CNIT,198,501,"Internship and Work Experience",2,35,,,0,0,Wrk,TBA,TBA,TBA,TBA,,Ocean,1/9/2026,5/20/2026,Bowne
"Spring 2026","Computer Networking & InfoTech",31435,CNIT,201C,931,"Introduction to Cisco Networks",24,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,3/22/2026,Wu
"Spring 2026","Computer Networking & InfoTech",36243,CNIT,201C,932,"Introduction to Cisco Networks",31,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,3/22/2026,Wu
"Spring 2026","Computer Networking & InfoTech",31436,CNIT,202C,931,"Routing & Switching Essentials",30,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,3/23/2026,5/20/2026,Wu
"Spring 2026","Computer Networking & InfoTech",34268,CNIT,401,931,"Windows Technical Support",28,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Taha
"Spring 2026","Computer Networking & InfoTech",32598,CNIT,420,931,"Microsoft Azure Administration",21,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Taha
"Spring 2026","Computer Networking & InfoTech",36246,CNIT,430,001,"Intro to AI",57,35,,,0,0,L/L,"S; S","1010; 1310","1300; 1400","HBB; HBB","255; 255",Ocean,1/9/2026,5/20/2026,"Bowne; Staff"
"Spring 2026","Computer Science",35437,CS,110A,001,"Intro to Programming and CS",20,35,,,0,0,Lec,MW,0910,1100,BATL,413,Ocean,1/9/2026,5/20/2026,Persiko
"Spring 2026","Computer Science",35438,CS,110A,002,"Intro to Programming and CS",26,35,,,0,0,Lec,MW,1110,1300,BATL,413,Ocean,1/9/2026,5/20/2026,Persiko
"Spring 2026","Computer Science",35439,CS,110A,003,"Intro to Programming and CS",29,35,,,0,0,Lec,TR,1310,1500,BATL,453,Ocean,1/9/2026,5/20/2026,Persiko
"Spring 2026","Computer Science",35994,CS,110A,006,"Intro to Programming and CS",15,35,,,0,0,Lec,TR,0910,1100,BATL,301A,Ocean,1/9/2026,5/20/2026,Walimuni
"Spring 2026","Computer Science",35995,CS,110A,007,"Intro to Programming and CS",12,35,,,0,0,Lec,TR,1110,1300,BATL,301A,Ocean,1/9/2026,5/20/2026,Walimuni
"Spring 2026","Computer Science",35442,CS,110A,831,"Intro to Programming and CS",26,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Strickland
"Spring 2026","Computer Science",35443,CS,110A,832,"Intro to Programming and CS",14,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Strickland
"Spring 2026","Computer Science",35831,CS,110A,833,"Intro to Programming and CS",21,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Meade
"Spring 2026","Computer Science",35042,CS,110A,931,"Intro to Programming and CS",28,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,3/22/2026,Conner
"Spring 2026","Computer Science",35043,CS,110A,932,"Intro to Programming and CS",28,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,3/22/2026,Conner
"Spring 2026","Computer Science",30498,CS,110B,001,"Programming Fundamentals: C++",11,35,,,0,0,Lec,MW,1110,1300,BATL,453,Ocean,1/9/2026,5/20/2026,Huber
"Spring 2026","Computer Science",30514,CS,110B,002,"Programming Fundamentals: C++",11,35,,,0,0,Lec,MW,1310,1500,BATL,453,Ocean,1/9/2026,5/20/2026,Allen
"Spring 2026","Computer Science",31995,CS,110B,831,"Programming Fundamentals: C++",20,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Luttrell
"Spring 2026","Computer Science",34059,CS,110B,832,"Programming Fundamentals: C++",21,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Luttrell
"Spring 2026","Computer Science",31343,CS,110B,833,"Programming Fundamentals: C++",17,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/9/2026,5/20/2026,Luttrell
"Spring 2026","Computer Science",35086,CS,110C,861,"Data Structures & Algorit: C++",32,35,,,0,0,Hyb,"TBA; F","TBA; 1030","TBA; 1220","TBA; BATL",453,Ocean,1/9/2026,5/20/2026,"Luttrell; Luttrell"
"Spring 2026","Computer Science",31764,CS,110C,932,"Data Structures & Algorit: C++",38,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Johnson
"Spring 2026","Computer Science",34871,CS,111B,002,"Programming Fundamentals: Java",14,35,,,0,0,Lec,TR,1110,1300,BATL,453,Ocean,1/9/2026,5/20/2026,Persiko
"Spring 2026","Computer Science",34872,CS,111B,932,"Programming Fundamentals: Java",21,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Schatz
"Spring 2026","Computer Science",30484,CS,111B,933,"Programming Fundamentals: Java",17,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,3/23/2026,5/20/2026,Schatz
"Spring 2026","Computer Science",30483,CS,111B,934,"Programming Fundamentals: Java",23,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,3/23/2026,5/20/2026,Schatz
"Spring 2026","Computer Science",34873,CS,111B,935,"Programming Fundamentals: Java",30,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Masters
"Spring 2026","Computer Science",30553,CS,111C,931,"Data Structures & Algo: Java",28,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Masters
"Spring 2026","Computer Science",32743,CS,111C,932,"Data Structures & Algo: Java",27,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Masters
"Spring 2026","Computer Science",35797,CS,111C,933,"Data Structures & Algo: Java",32,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Johnson
"Spring 2026","Computer Science",35798,CS,131B,001,"Prog Fundamentals: Python",26,35,,,0,0,Lec,TR,1110,1315,BATL,413,Ocean,1/26/2026,5/20/2026,Schatz
"Spring 2026","Computer Science",32675,CS,131B,931,"Prog Fundamentals: Python",31,35,,,0,0,Onl,TBA,TBA,TBA,TBA,,Online,1/26/2026,5/20/2026,Brick
